;; MJD	etburst	mag	-emag	+emag	limmag	filter	imagename
59302.473866	0.04167	15.244	15.151	15.337	15.14712	I	m3_data/M3-2_20210329_112222_Mar1tmcv_kait_I_c.fit
59302.47559	0.04167	15.145	15.092	15.198	16.26164	B	m3_data/M3-2_20210329_112451_Mar1tmdz_kait_B_c.fit
59302.476481	0.04167	14.969	14.93	15.008	16.0725	V	m3_data/M3-2_20210329_112608_Mar1tmeo_kait_V_c.fit
59302.477326	0.04167	14.906	14.867	14.945	15.83172	R	m3_data/M3-2_20210329_112721_Mar1tmfd_kait_R_c.fit
59302.478229	0.04167	14.766	14.705	14.827	15.19391	I	m3_data/M3-2_20210329_112839_Mar1tmfs_kait_I_c.fit
59302.479954	0.04167	15.249	15.187	15.311	16.14121	B	m3_data/M3-2_20210329_113108_Mar1tmgx_kait_B_c.fit
59302.480868	0.04167	15.131	15.083	15.179	15.95298	V	m3_data/M3-2_20210329_113227_Mar1tmhm_kait_V_c.fit
59302.481713	0.04167	16.244	16.04	16.448	15.52662	R	m3_data/M3-2_20210329_113340_Mar1tmib_kait_R_c.fit
59302.482616	0.04167	14.97	14.871	15.069	14.90863	I	m3_data/M3-2_20210329_113458_Mar1tmiq_kait_I_c.fit
59305.455266	0.04167	16.442	16.38	16.504	17.62951	B	m3_data/M3-2_20210401_105535_Apr11lqm_kait_B_c.fit
59305.456134	0.04167	16.053	16.011	16.095	17.53351	V	m3_data/M3-2_20210401_105650_Apr11lrb_kait_V_c.fit
59305.457002	0.04167	15.805	15.762	15.848	17.46153	R	m3_data/M3-2_20210401_105805_Apr11lrq_kait_R_c.fit
59305.457963	0.04167	15.427	15.38	15.474	16.95029	I	m3_data/M3-2_20210401_105928_Apr11lsf_kait_I_c.fit
59305.459664	0.04167	16.413	16.345	16.481	17.50295	B	m3_data/M3-2_20210401_110155_Apr11ltk_kait_B_c.fit
59305.460556	0.04167	16.007	15.966	16.048	17.45524	V	m3_data/M3-2_20210401_110312_Apr11ltz_kait_V_c.fit
59305.461412	0.04167	15.769	15.728	15.81	17.42043	R	m3_data/M3-2_20210401_110426_Apr11luo_kait_R_c.fit
59305.462303	0.04167	15.468	15.42	15.516	16.79045	I	m3_data/M3-2_20210401_110543_Apr11lvd_kait_I_c.fit
59305.464039	0.04167	16.376	16.313	16.439	17.34806	B	m3_data/M3-2_20210401_110813_Apr11lwi_kait_B_c.fit
59305.464931	0.04167	16.07	16.029	16.111	17.54373	V	m3_data/M3-2_20210401_110930_Apr11lww_kait_V_c.fit
59305.465775	0.04167	15.774	15.741	15.807	17.04729	R	m3_data/M3-2_20210401_111043_Apr11lxm_kait_R_c.fit
59305.466678	0.04167	15.416	15.375	15.457	16.84071	I	m3_data/M3-2_20210401_111201_Apr11lya_kait_I_c.fit
59308.553935	0.04167	15.087	14.764	15.41	14.21185	V	m3_data/M3-2_20210404_131740_Apr14oea_kait_V_c.fit
59309.359954	0.04167	16.056	16.023	16.089	17.9753	B	m3_data/M3-2_20210405_083820_Apr15jfd_kait_B_c.fit
59309.360845	0.04167	15.811	15.782	15.84	17.57063	V	m3_data/M3-2_20210405_083937_Apr15jfs_kait_V_c.fit
59309.361701	0.04167	15.548	15.514	15.582	17.4983	R	m3_data/M3-2_20210405_084051_Apr15jgh_kait_R_c.fit
59309.362593	0.04167	15.207	15.168	15.246	16.82266	I	m3_data/M3-2_20210405_084208_Apr15jgw_kait_I_c.fit
59309.364317	0.04167	16.079	16.044	16.114	17.82553	B	m3_data/M3-2_20210405_084437_Apr15jib_kait_B_c.fit
59309.36522	0.04167	15.774	15.745	15.803	17.62777	V	m3_data/M3-2_20210405_084555_Apr15jip_kait_V_c.fit
59309.366076	0.04167	15.52	15.492	15.548	17.37413	R	m3_data/M3-2_20210405_084709_Apr15jjf_kait_R_c.fit
59309.367037	0.04167	15.227	15.19	15.264	16.91171	I	m3_data/M3-2_20210405_084832_Apr15jju_kait_I_c.fit
59309.368773	0.04167	16.101	16.067	16.135	17.93104	B	m3_data/M3-2_20210405_085102_Apr15jla_kait_B_c.fit
59309.369676	0.04167	15.738	15.706	15.77	17.09103	V	m3_data/M3-2_20210405_085220_Apr15jlo_kait_V_c.fit
59309.370521	0.04167	15.548	15.516	15.58	17.26742	R	m3_data/M3-2_20210405_085333_Apr15jme_kait_R_c.fit
59309.371424	0.04167	15.186	15.15	15.222	16.54521	I	m3_data/M3-2_20210405_085451_Apr15jms_kait_I_c.fit
59310.357338	0.04167	15.912	15.873	15.951	16.80243	B	m3_data/M3-2_20210406_083434_Apr16jdk_kait_B_c.fit
59310.358241	0.04167	15.681	15.649	15.713	16.49046	V	m3_data/M3-2_20210406_083552_Apr16jdz_kait_V_c.fit
59310.359097	0.04167	15.275	15.245	15.305	16.2943	R	m3_data/M3-2_20210406_083706_Apr16jeo_kait_R_c.fit
59310.359988	0.04167	15.229	15.186	15.272	15.81801	I	m3_data/M3-2_20210406_083823_Apr16jfd_kait_I_c.fit
59310.361782	0.04167	15.982	15.939	16.025	16.83384	B	m3_data/M3-2_20210406_084058_Apr16jgj_kait_B_c.fit
59310.362685	0.04167	15.727	15.69	15.764	16.50469	V	m3_data/M3-2_20210406_084216_Apr16jgx_kait_V_c.fit
59310.36353	0.04167	15.255	15.229	15.281	16.26524	R	m3_data/M3-2_20210406_084329_Apr16jhn_kait_R_c.fit
59310.366146	0.04167	15.955	15.913	15.997	16.81239	B	m3_data/M3-2_20210406_084715_Apr16jjg_kait_B_c.fit
59310.367037	0.04167	15.497	15.466	15.528	16.38351	V	m3_data/M3-2_20210406_084832_Apr16jjv_kait_V_c.fit
59315.410972	0.04167	14.921	14.894	14.948	16.87918	B	m3_data/M3-2_20210411_095148_Apr1bknb_kait_B_c.fit
59315.411863	0.04167	14.862	14.843	14.881	16.73711	V	m3_data/M3-2_20210411_095305_Apr1bknp_kait_V_c.fit
59315.41272	0.04167	14.835	14.815	14.855	16.78214	R	m3_data/M3-2_20210411_095419_Apr1bkof_kait_R_c.fit
59315.413611	0.04167	14.716	14.691	14.741	16.28645	I	m3_data/M3-2_20210411_095536_Apr1bkot_kait_I_c.fit
59315.415336	0.04167	14.916	14.886	14.946	16.92483	B	m3_data/M3-2_20210411_095805_Apr1bkpy_kait_B_c.fit
59315.416227	0.04167	14.894	14.876	14.912	16.9592	V	m3_data/M3-2_20210411_095922_Apr1bkqn_kait_V_c.fit
59315.417072	0.04167	14.82	14.799	14.841	16.77996	R	m3_data/M3-2_20210411_100035_Apr1bkrc_kait_R_c.fit
59315.418044	0.04167	14.711	14.684	14.738	16.18969	I	m3_data/M3-2_20210411_100159_Apr1bkrr_kait_I_c.fit
59315.419769	0.04167	14.862	14.833	14.891	16.71888	B	m3_data/M3-2_20210411_100428_Apr1bksx_kait_B_c.fit
59315.420648	0.04167	14.933	14.915	14.951	16.87441	V	m3_data/M3-2_20210411_100544_Apr1bktl_kait_V_c.fit
59315.421493	0.04167	14.833	14.813	14.853	16.64161	R	m3_data/M3-2_20210411_100657_Apr1bkua_kait_R_c.fit
59315.422384	0.04167	14.769	14.74	14.798	16.40335	I	m3_data/M3-2_20210411_100814_Apr1bkup_kait_I_c.fit
59316.483553	0.04167	15.127	15.103	15.151	17.51498	B	m3_data/M3-2_20210412_113619_Apr1cmjh_kait_B_c.fit
59316.484444	0.04167	15.025	15.006	15.044	17.20753	V	m3_data/M3-2_20210412_113736_Apr1cmjw_kait_V_c.fit
59316.485301	0.04167	14.966	14.942	14.99	16.97887	R	m3_data/M3-2_20210412_113850_Apr1cmkl_kait_R_c.fit
59316.486192	0.04167	14.856	14.822	14.89	16.82474	I	m3_data/M3-2_20210412_114007_Apr1cmla_kait_I_c.fit
59316.487928	0.04167	15.172	15.148	15.196	17.30619	B	m3_data/M3-2_20210412_114237_Apr1cmme_kait_B_c.fit
59316.488819	0.04167	15.075	15.052	15.098	17.50685	V	m3_data/M3-2_20210412_114354_Apr1cmmt_kait_V_c.fit
59316.489664	0.04167	14.975	14.953	14.997	17.22279	R	m3_data/M3-2_20210412_114507_Apr1cmnj_kait_R_c.fit
59316.49059	0.04167	14.878	14.846	14.91	16.88306	I	m3_data/M3-2_20210412_114627_Apr1cmny_kait_I_c.fit
59316.492315	0.04167	15.17	15.143	15.197	17.39947	B	m3_data/M3-2_20210412_114856_Apr1cmpc_kait_B_c.fit
59316.493206	0.04167	15.098	15.079	15.117	17.42387	V	m3_data/M3-2_20210412_115013_Apr1cmpr_kait_V_c.fit
59316.494062	0.04167	15.0	14.98	15.02	17.11466	R	m3_data/M3-2_20210412_115127_Apr1cmqg_kait_R_c.fit
59316.494954	0.04167	14.884	14.855	14.913	16.7948	I	m3_data/M3-2_20210412_115244_Apr1cmqv_kait_I_c.fit
59318.466019	0.04167	16.271	16.224	16.318	17.22263	B	m3_data/M3-2_20210414_111104_Apr1elxq_kait_B_c.fit
59318.46691	0.04167	16.044	16.014	16.074	17.21135	V	m3_data/M3-2_20210414_111221_Apr1elyf_kait_V_c.fit
59318.467766	0.04167	15.711	15.682	15.74	16.9661	R	m3_data/M3-2_20210414_111335_Apr1elyu_kait_R_c.fit
59318.468657	0.04167	15.388	15.353	15.423	16.41891	I	m3_data/M3-2_20210414_111452_Apr1elzj_kait_I_c.fit
59318.470382	0.04167	16.323	16.276	16.37	17.17945	B	m3_data/M3-2_20210414_111721_Apr1eman_kait_B_c.fit
59318.471285	0.04167	15.982	15.95	16.014	17.12935	V	m3_data/M3-2_20210414_111839_Apr1embd_kait_V_c.fit
59318.472141	0.04167	15.715	15.684	15.746	16.72138	R	m3_data/M3-2_20210414_111953_Apr1embs_kait_R_c.fit
59318.473044	0.04167	15.448	15.411	15.485	16.46761	I	m3_data/M3-2_20210414_112111_Apr1emch_kait_I_c.fit
59318.474745	0.04167	16.362	16.304	16.42	17.08969	B	m3_data/M3-2_20210414_112338_Apr1emdl_kait_B_c.fit
59318.475637	0.04167	15.997	15.966	16.028	16.98212	V	m3_data/M3-2_20210414_112455_Apr1emdz_kait_V_c.fit
59318.476493	0.04167	15.737	15.708	15.766	16.91658	R	m3_data/M3-2_20210414_112609_Apr1emep_kait_R_c.fit
59318.477384	0.04167	15.491	15.452	15.53	16.56089	I	m3_data/M3-2_20210414_112726_Apr1emfd_kait_I_c.fit
59319.385845	0.04167	16.348	16.303	16.393	17.68727	B	m3_data/M3-2_20210415_091537_Apr1fjwj_kait_B_c.fit
59319.386748	0.04167	16.021	15.987	16.055	17.69459	V	m3_data/M3-2_20210415_091655_Apr1fjwx_kait_V_c.fit
59319.387593	0.04167	15.75	15.717	15.783	17.27148	R	m3_data/M3-2_20210415_091808_Apr1fjxn_kait_R_c.fit
59319.388484	0.04167	15.384	15.345	15.423	16.64815	I	m3_data/M3-2_20210415_091925_Apr1fjyb_kait_I_c.fit
59319.390208	0.04167	16.351	16.311	16.391	17.78257	B	m3_data/M3-2_20210415_092154_Apr1fjzg_kait_B_c.fit
59319.391088	0.04167	15.999	15.965	16.033	17.6386	V	m3_data/M3-2_20210415_092310_Apr1fjzv_kait_V_c.fit
59319.391933	0.04167	15.749	15.714	15.784	17.59753	R	m3_data/M3-2_20210415_092423_Apr1fkak_kait_R_c.fit
59319.392836	0.04167	15.408	15.366	15.45	16.97628	I	m3_data/M3-2_20210415_092541_Apr1fkay_kait_I_c.fit
59319.394525	0.04167	16.366	16.326	16.406	17.88862	B	m3_data/M3-2_20210415_092807_Apr1fkcd_kait_B_c.fit
59319.395451	0.04167	16.049	16.013	16.085	17.70696	V	m3_data/M3-2_20210415_092927_Apr1fkcs_kait_V_c.fit
59319.396308	0.04167	15.685	15.649	15.721	17.55191	R	m3_data/M3-2_20210415_093041_Apr1fkdh_kait_R_c.fit
59319.397199	0.04167	15.331	15.293	15.369	16.92728	I	m3_data/M3-2_20210415_093158_Apr1fkdw_kait_I_c.fit
59323.347176	0.04167	15.789	15.761	15.817	17.51159	B	m3_data/M3-2_20210419_081956_Apr1jiwq_kait_B_c.fit
59323.348067	0.04167	15.569	15.547	15.591	17.40021	V	m3_data/M3-2_20210419_082113_Apr1jixf_kait_V_c.fit
59323.3489	0.04167	15.326	15.305	15.347	17.12836	R	m3_data/M3-2_20210419_082225_Apr1jixu_kait_R_c.fit
59323.349792	0.04167	15.059	15.03	15.088	16.396	I	m3_data/M3-2_20210419_082342_Apr1jiyj_kait_I_c.fit
59323.351505	0.04167	15.783	15.752	15.814	17.49896	B	m3_data/M3-2_20210419_082610_Apr1jizo_kait_B_c.fit
59323.352407	0.04167	15.556	15.536	15.576	17.35317	V	m3_data/M3-2_20210419_082728_Apr1jjac_kait_V_c.fit
59323.354178	0.04167	15.064	15.036	15.092	16.67203	I	m3_data/M3-2_20210419_083001_Apr1jjbg_kait_I_c.fit
59323.35588	0.04167	15.815	15.785	15.845	17.64881	B	m3_data/M3-2_20210419_083228_Apr1jjcl_kait_B_c.fit
59323.356782	0.04167	15.624	15.6	15.648	17.35083	V	m3_data/M3-2_20210419_083346_Apr1jjda_kait_V_c.fit
59323.357639	0.04167	15.368	15.344	15.392	17.23791	R	m3_data/M3-2_20210419_083500_Apr1jjdp_kait_R_c.fit
59323.35853	0.04167	15.052	15.023	15.081	16.80208	I	m3_data/M3-2_20210419_083617_Apr1jjee_kait_I_c.fit
59324.412407	0.04167	15.914	15.878	15.95	17.11022	B	m3_data/M3-2_20210420_095352_Apr1kkoa_kait_B_c.fit
59324.413333	0.04167	15.659	15.633	15.685	17.05671	V	m3_data/M3-2_20210420_095512_Apr1kkop_kait_V_c.fit
59324.41419	0.04167	15.4	15.374	15.426	17.02782	R	m3_data/M3-2_20210420_095626_Apr1kkpe_kait_R_c.fit
59324.415081	0.04167	15.072	15.037	15.107	16.45416	I	m3_data/M3-2_20210420_095743_Apr1kkpt_kait_I_c.fit
59324.416875	0.04167	15.906	15.873	15.939	17.45964	B	m3_data/M3-2_20210420_100018_Apr1kkqz_kait_B_c.fit
59324.417778	0.04167	15.635	15.608	15.662	17.35808	V	m3_data/M3-2_20210420_100136_Apr1kkrn_kait_V_c.fit
59324.418623	0.04167	15.398	15.372	15.424	17.14823	R	m3_data/M3-2_20210420_100249_Apr1kksd_kait_R_c.fit
59324.419514	0.04167	15.077	15.043	15.111	16.54631	I	m3_data/M3-2_20210420_100406_Apr1kkss_kait_I_c.fit
59324.421238	0.04167	15.921	15.885	15.957	17.53165	B	m3_data/M3-2_20210420_100635_Apr1kktw_kait_B_c.fit
59324.422106	0.04167	15.656	15.629	15.683	17.28834	V	m3_data/M3-2_20210420_100750_Apr1kkul_kait_V_c.fit
59324.422963	0.04167	15.394	15.366	15.422	17.02733	R	m3_data/M3-2_20210420_100904_Apr1kkva_kait_R_c.fit
59324.423854	0.04167	15.064	15.03	15.098	16.43849	I	m3_data/M3-2_20210420_101021_Apr1kkvp_kait_I_c.fit
